rxn	y
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C=CC=C2.CC1=C(C(OCC)=O)C=NO1.CC(C)(C)/N=C(N(C)C)/N(C)C.BrC1=CN=CC=C1>>	0.30439737
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C=CC=C2.CC1=CC=NO1.CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC.ClC1=CC=C(CC)C=C1>>	0.028893303
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2.O=C(OC)C1=NOC(C2=CC=CO2)=C1.CN1CCCN2C1=NCCC2.BrC1=NC=CC=C1>>	0.49963763
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P([C@@]3(C[C@@H]4C5)C[C@H](C4)C[C@H]5C3)[C@]6(C7)C[C@@H](C[C@@H]7C8)C[C@@H]8C6)C(OC)=CC=C2OC.COC1=NOC(C(OCC)=O)=C1.CN1CCCN2C1=NCCC2.ClC1=CN=CC=C1>>	0.021359015
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C=CC=C2.C1(N(CC2=CC=CC=C2)CC3=CC=CC=C3)=CC=NO1.CN1CCCN2C1=NCCC2.ClC1=CC=C(CC)C=C1>>	0.042827148
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C=CC=C2.COC1=NOC(C(OCC)=O)=C1.CC(C)(C)/N=C(N(C)C)/N(C)C.BrC1=CC=C(OC)C=C1>>	0.37126756
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC.O=C(OC)C1=NOC(C2=CC=CS2)=C1.CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC.BrC1=CN=CC=C1>>	0.48969758
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P([C@@]3(C[C@@H]4C5)C[C@H](C4)C[C@H]5C3)[C@]6(C7)C[C@@H](C[C@@H]7C8)C[C@@H]8C6)C(OC)=CC=C2OC.O=C(OC)C1=NOC(C2=CC=CS2)=C1.CN1CCCN2C1=NCCC2.ClC1=NC=CC=C1>>	0.38403806
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C=CC=C2.O=C(OC)C1=NOC(C2=CC=CS2)=C1.CN1CCCN2C1=NCCC2.BrC1=CC=C(CC)C=C1>>	0.69584817
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC.C1(N(CC2=CC=CC=C2)CC3=CC=CC=C3)=NOC=C1.CC(C)(C)/N=C(N(C)C)/N(C)C.IC1=CC=C(CC)C=C1>>	0.66514933
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2.O=C(OC)C1=NOC(C2=CC=CS2)=C1.CC(C)(C)/N=C(N(C)C)/N(C)C.ClC1=CN=CC=C1>>	0.045821343
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC.C12=CON=C1C=CC=C2.CN1CCCN2C1=NCCC2.IC1=CC=C(CC)C=C1>>	0.731627
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2.C1(C2=CC=CC=C2)=CC=NO1.CC(C)(C)/N=C(N(C)C)/N(C)C.IC1=CC=C(OC)C=C1>>	0.07024622
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2.C1(C2=CC=CC=C2)=CC=NO1.CN1CCCN2C1=NCCC2.BrC1=CC=C(C(F)(F)F)C=C1>>	0.30286255
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2.C1(N(CC2=CC=CC=C2)CC3=CC=CC=C3)=CC=NO1.CN1CCCN2C1=NCCC2.IC1=CC=C(OC)C=C1>>	0.0
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C=CC=C2.C1(N(CC2=CC=CC=C2)CC3=CC=CC=C3)=NOC=C1.CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC.BrC1=NC=CC=C1>>	0.64578116
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P([C@@]3(C[C@@H]4C5)C[C@H](C4)C[C@H]5C3)[C@]6(C7)C[C@@H](C[C@@H]7C8)C[C@@H]8C6)C(OC)=CC=C2OC.C1(N(CC2=CC=CC=C2)CC3=CC=CC=C3)=NOC=C1.CC(C)(C)/N=C(N(C)C)/N(C)C.IC1=CC=C(C(F)(F)F)C=C1>>	0.37900123
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P([C@@]3(C[C@@H]4C5)C[C@H](C4)C[C@H]5C3)[C@]6(C7)C[C@@H](C[C@@H]7C8)C[C@@H]8C6)C(OC)=CC=C2OC.CC1=NOC(C(OCC)=O)=C1.CN1CCCN2C1=NCCC2.IC1=CC=C(OC)C=C1>>	0.57539904
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P([C@@]3(C[C@@H]4C5)C[C@H](C4)C[C@H]5C3)[C@]6(C7)C[C@@H](C[C@@H]7C8)C[C@@H]8C6)C(OC)=CC=C2OC.C1(C2=CC=CC=C2)=NOC=C1.CC(C)(C)/N=C(N(C)C)/N(C)C.ClC1=CC=C(OC)C=C1>>	0.008589474
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC.C12=C(C=CC=C2)ON=C1.CC(C)(C)/N=C(N(C)C)/N(C)C.ClC1=CC=C(CC)C=C1>>	0.09580874
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P([C@@]3(C[C@@H]4C5)C[C@H](C4)C[C@H]5C3)[C@]6(C7)C[C@@H](C[C@@H]7C8)C[C@@H]8C6)C(OC)=CC=C2OC.FC(C=CC=C1F)=C1C2=CC=NO2.CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC.IC1=CN=CC=C1>>	0.19963367
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C=CC=C2.CC1=C(C(OCC)=O)C=NO1.CN1CCCN2C1=NCCC2.BrC1=CC=C(C(F)(F)F)C=C1>>	0.27114967
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C=CC=C2.O=C(OC)C1=CC=NO1.CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC.BrC1=NC=CC=C1>>	0.23650876
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2.CC1=NOC(C(OCC)=O)=C1.CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC.ClC1=CN=CC=C1>>	0.039634503
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C=CC=C2.C12=C(C=CC=C2)ON=C1.CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC.BrC1=NC=CC=C1>>	0.6548767
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P([C@@]3(C[C@@H]4C5)C[C@H](C4)C[C@H]5C3)[C@]6(C7)C[C@@H](C[C@@H]7C8)C[C@@H]8C6)C(OC)=CC=C2OC.CC1=NOC=C1.CC(C)(C)/N=C(N(C)C)/N(C)C.BrC1=CC=C(OC)C=C1>>	0.43344128
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P([C@@]3(C[C@@H]4C5)C[C@H](C4)C[C@H]5C3)[C@]6(C7)C[C@@H](C[C@@H]7C8)C[C@@H]8C6)C(OC)=CC=C2OC.C1(N(CC2=CC=CC=C2)CC3=CC=CC=C3)=CC=NO1.CC(C)(C)/N=C(N(C)C)/N(C)C.ClC1=CC=C(CC)C=C1>>	0.009950776
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C=CC=C2.C1(N(CC2=CC=CC=C2)CC3=CC=CC=C3)=CC=NO1.CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC.BrC1=NC=CC=C1>>	0.5350464
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2.O=C(OC)C1=NOC(C2=CC=CS2)=C1.CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC.IC1=CC=C(CC)C=C1>>	0.3141749
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P([C@@]3(C[C@@H]4C5)C[C@H](C4)C[C@H]5C3)[C@]6(C7)C[C@@H](C[C@@H]7C8)C[C@@H]8C6)C(OC)=CC=C2OC.CC1=CC(N2C=CC=C2)=NO1.CC(C)(C)/N=C(N(C)C)/N(C)C.BrC1=CN=CC=C1>>	0.59262395
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P([C@@]3(C[C@@H]4C5)C[C@H](C4)C[C@H]5C3)[C@]6(C7)C[C@@H](C[C@@H]7C8)C[C@@H]8C6)C(OC)=CC=C2OC.C1(C2=CC=CC=C2)=CON=C1.CC(C)(C)/N=C(N(C)C)/N(C)C.ClC1=NC=CC=C1>>	0.17316823
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C=CC=C2.CCOC(C1=CON=C1)=O.CN1CCCN2C1=NCCC2.BrC1=CC=C(CC)C=C1>>	0.28133115
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2.C1(C2=CC=CC=C2)=CON=C1.CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC.IC1=CC=C(CC)C=C1>>	0.15011789
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2.C12=C(C=CC=C2)ON=C1.CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC.BrC1=CC=C(C(F)(F)F)C=C1>>	0.27473044
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2.O=C(OC)C1=CC=NO1.CC(C)(C)/N=C(N(C)C)/N(C)C.IC1=CC=C(C(F)(F)F)C=C1>>	0.2635992
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2.C1(N(CC2=CC=CC=C2)CC3=CC=CC=C3)=NOC=C1.CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC.IC1=CC=C(C(F)(F)F)C=C1>>	0.40670666
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C=CC=C2.O=C(OC)C1=CC=NO1.CN1CCCN2C1=NCCC2.ClC1=CC=C(C(F)(F)F)C=C1>>	0.14032951
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC.CC1=NOC(C(OCC)=O)=C1.CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC.ClC1=CN=CC=C1>>	0.025345854
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC.C1(C2=CC=CC=C2)=CC=NO1.CC(C)(C)/N=C(N(C)C)/N(C)C.BrC1=CN=CC=C1>>	0.5797753
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P([C@@]3(C[C@@H]4C5)C[C@H](C4)C[C@H]5C3)[C@]6(C7)C[C@@H](C[C@@H]7C8)C[C@@H]8C6)C(OC)=CC=C2OC.CC1=CC(N2C=CC=C2)=NO1.CC(C)(C)/N=C(N(C)C)/N(C)C.ClC1=CC=C(C(F)(F)F)C=C1>>	0.1743735
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C=CC=C2.CC1=NOC(C2=CC=CC=C2)=C1.CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC.BrC1=CC=C(OC)C=C1>>	0.4604956
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2.C1(C2=CC=CC=C2)=CON=C1.CN1CCCN2C1=NCCC2.BrC1=CC=C(OC)C=C1>>	0.039417263
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC.C12=CON=C1C=CC=C2.CC(C)(C)/N=C(N(C)C)/N(C)C.IC1=CC=C(CC)C=C1>>	0.41940543
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC.CCOC(C1=NOC=C1)=O.CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC.BrC1=CC=C(CC)C=C1>>	0.09636654
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P([C@@]3(C[C@@H]4C5)C[C@H](C4)C[C@H]5C3)[C@]6(C7)C[C@@H](C[C@@H]7C8)C[C@@H]8C6)C(OC)=CC=C2OC.O=C(OC)C1=CC=NO1.CN1CCCN2C1=NCCC2.IC1=NC=CC=C1>>	0.77546775
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC.C1(C2=CC=CC=C2)=NOC=C1.CN1CCCN2C1=NCCC2.BrC1=CC=C(C(F)(F)F)C=C1>>	0.46795887
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC.CC1=CC(C)=NO1.CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC.IC1=CC=C(OC)C=C1>>	0.4836396
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C=CC=C2.CC1=NOC(C(OCC)=O)=C1.CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC.BrC1=CC=C(CC)C=C1>>	0.7086219
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2.FC(C=CC=C1F)=C1C2=CC=NO2.CN1CCCN2C1=NCCC2.BrC1=CC=C(CC)C=C1>>	0.09241578
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C=CC=C2.O=C(OC)C1=CC=NO1.CN1CCCN2C1=NCCC2.ClC1=NC=CC=C1>>	0.6335366
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC.CC1=NOC(C2=CC=CC=C2)=C1.CC(C)(C)/N=C(N(C)C)/N(C)C.BrC1=CN=CC=C1>>	0.56793094
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC.CC1=CC(N2C=CC=C2)=NO1.CC(C)(C)/N=C(N(C)C)/N(C)C.BrC1=NC=CC=C1>>	0.65860057
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2.CCOC(C1=NOC=C1)=O.CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC.BrC1=CC=C(OC)C=C1>>	0.0
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2.O=C(OC)C1=NOC(C2=CC=CO2)=C1.CC(C)(C)/N=C(N(C)C)/N(C)C.ClC1=CC=C(CC)C=C1>>	0.0072962297
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2.CCOC(C1=NOC=C1)=O.CN1CCCN2C1=NCCC2.BrC1=CC=C(C(F)(F)F)C=C1>>	0.3122142
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C=CC=C2.C1(C2=CC=CC=C2)=CON=C1.CC(C)(C)/N=C(N(C)C)/N(C)C.ClC1=CC=C(C(F)(F)F)C=C1>>	0.12563002
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC.FC(C=CC=C1F)=C1C2=CC=NO2.CN1CCCN2C1=NCCC2.ClC1=CC=C(OC)C=C1>>	0.0056821094
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC.C1(N(CC2=CC=CC=C2)CC3=CC=CC=C3)=NOC=C1.CC(C)(C)/N=C(N(C)C)/N(C)C.BrC1=NC=CC=C1>>	0.59210926
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2.CC1=NOC=C1.CN1CCCN2C1=NCCC2.IC1=CC=C(C(F)(F)F)C=C1>>	0.47428703
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P([C@@]3(C[C@@H]4C5)C[C@H](C4)C[C@H]5C3)[C@]6(C7)C[C@@H](C[C@@H]7C8)C[C@@H]8C6)C(OC)=CC=C2OC.FC(C=CC=C1F)=C1C2=CC=NO2.CC(C)(C)/N=C(N(C)C)/N(C)C.IC1=NC=CC=C1>>	0.53569514
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P([C@@]3(C[C@@H]4C5)C[C@H](C4)C[C@H]5C3)[C@]6(C7)C[C@@H](C[C@@H]7C8)C[C@@H]8C6)C(OC)=CC=C2OC.CC1=C(C(OCC)=O)C=NO1.CC(C)(C)/N=C(N(C)C)/N(C)C.ClC1=CC=C(CC)C=C1>>	0.0
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2.C1(C2=CC=CC=C2)=NOC=C1.CC(C)(C)/N=C(N(C)C)/N(C)C.IC1=CC=C(C(F)(F)F)C=C1>>	0.34688666
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC.C1(C2=CC=CC=C2)=NOC=C1.CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC.ClC1=CC=C(CC)C=C1>>	0.0542939
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2.CC1=NOC=C1.CC(C)(C)/N=C(N(C)C)/N(C)C.ClC1=CC=C(C(F)(F)F)C=C1>>	0.19586858
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2.O=C(OC)C1=NOC(C2=CC=CS2)=C1.CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC.ClC1=CC=C(C(F)(F)F)C=C1>>	0.06701918
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P([C@@]3(C[C@@H]4C5)C[C@H](C4)C[C@H]5C3)[C@]6(C7)C[C@@H](C[C@@H]7C8)C[C@@H]8C6)C(OC)=CC=C2OC.C12=CON=C1C=CC=C2.CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC.ClC1=NC=CC=C1>>	0.054270487
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C=CC=C2.C12=C(C=CC=C2)ON=C1.CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC.ClC1=NC=CC=C1>>	0.53944474
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P([C@@]3(C[C@@H]4C5)C[C@H](C4)C[C@H]5C3)[C@]6(C7)C[C@@H](C[C@@H]7C8)C[C@@H]8C6)C(OC)=CC=C2OC.O=C(OC)C1=NOC(C2=CC=CS2)=C1.CN1CCCN2C1=NCCC2.IC1=CN=CC=C1>>	0.69795907
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C=CC=C2.CC1=C(C(OCC)=O)C=NO1.CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC.IC1=CC=C(C(F)(F)F)C=C1>>	0.15874106
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C=CC=C2.C12=CON=C1C=CC=C2.CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC.BrC1=CN=CC=C1>>	0.1444408
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC.O=C(OC)C1=CC=NO1.CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC.BrC1=CN=CC=C1>>	0.1088559
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC.CC1=NOC=C1.CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC.ClC1=CC=C(OC)C=C1>>	0.0
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P([C@@]3(C[C@@H]4C5)C[C@H](C4)C[C@H]5C3)[C@]6(C7)C[C@@H](C[C@@H]7C8)C[C@@H]8C6)C(OC)=CC=C2OC.CC1=CC(C(OCC)=O)=NO1.CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC.IC1=CN=CC=C1>>	0.5603413
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C=CC=C2.CC1=NOC=C1.CN1CCCN2C1=NCCC2.BrC1=NC=CC=C1>>	0.92137194
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P([C@@]3(C[C@@H]4C5)C[C@H](C4)C[C@H]5C3)[C@]6(C7)C[C@@H](C[C@@H]7C8)C[C@@H]8C6)C(OC)=CC=C2OC.O=C(OC)C1=NOC(C2=CC=CO2)=C1.CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC.BrC1=CC=C(C(F)(F)F)C=C1>>	0.16048498
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P([C@@]3(C[C@@H]4C5)C[C@H](C4)C[C@H]5C3)[C@]6(C7)C[C@@H](C[C@@H]7C8)C[C@@H]8C6)C(OC)=CC=C2OC.CC1=CC=NO1.CC(C)(C)/N=C(N(C)C)/N(C)C.IC1=CC=C(CC)C=C1>>	0.60332
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC.COC1=NOC(C(OCC)=O)=C1.CC(C)(C)/N=C(N(C)C)/N(C)C.BrC1=CC=C(C(F)(F)F)C=C1>>	0.3533279
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P([C@@]3(C[C@@H]4C5)C[C@H](C4)C[C@H]5C3)[C@]6(C7)C[C@@H](C[C@@H]7C8)C[C@@H]8C6)C(OC)=CC=C2OC.CC1=C(C(OCC)=O)C=NO1.CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC.BrC1=CC=C(C(F)(F)F)C=C1>>	0.09576264
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P([C@@]3(C[C@@H]4C5)C[C@H](C4)C[C@H]5C3)[C@]6(C7)C[C@@H](C[C@@H]7C8)C[C@@H]8C6)C(OC)=CC=C2OC.CC1=NOC(C2=CC=CC=C2)=C1.CN1CCCN2C1=NCCC2.IC1=CC=C(CC)C=C1>>	0.7308178
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC.CCOC(C1=CON=C1)=O.CC(C)(C)/N=C(N(C)C)/N(C)C.BrC1=CC=C(OC)C=C1>>	0.006471449
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P([C@@]3(C[C@@H]4C5)C[C@H](C4)C[C@H]5C3)[C@]6(C7)C[C@@H](C[C@@H]7C8)C[C@@H]8C6)C(OC)=CC=C2OC.CC1=CC(N2C=CC=C2)=NO1.CC(C)(C)/N=C(N(C)C)/N(C)C.BrC1=CC=C(C(F)(F)F)C=C1>>	0.35285977
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C=CC=C2.C1(C2=CC=CC=C2)=CC=NO1.CN1CCCN2C1=NCCC2.IC1=NC=CC=C1>>	0.97568494
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P([C@@]3(C[C@@H]4C5)C[C@H](C4)C[C@H]5C3)[C@]6(C7)C[C@@H](C[C@@H]7C8)C[C@@H]8C6)C(OC)=CC=C2OC.CC1=C(C(OCC)=O)C=NO1.CN1CCCN2C1=NCCC2.IC1=CC=C(OC)C=C1>>	0.25128388
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C=CC=C2.CC1=NOC(C(OCC)=O)=C1.CC(C)(C)/N=C(N(C)C)/N(C)C.ClC1=CC=C(OC)C=C1>>	0.0
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC.FC(C=CC=C1F)=C1C2=CC=NO2.CN1CCCN2C1=NCCC2.IC1=CN=CC=C1>>	0.83041894
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C(C)(C)C)C(C)(C)C)C(OC)=CC=C2OC.O=C(OC)C1=CC=NO1.CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC.ClC1=NC=CC=C1>>	0.16316134
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P(C3CCCCC3)C4CCCCC4)C=CC=C2.C12=CON=C1C=CC=C2.CN1CCCN2C1=NCCC2.ClC1=CC=C(CC)C=C1>>	0.0
CC(C)C(C=C(C(C)C)C=C1C(C)C)=C1C2=C(P([C@@]3(C[C@@H]4C5)C[C@H](C4)C[C@H]5C3)[C@]6(C7)C[C@@H](C[C@@H]7C8)C[C@@H]8C6)C(OC)=CC=C2OC.C1(N(CC2=CC=CC=C2)CC3=CC=CC=C3)=NOC=C1.CN1CCCN2C1=NCCC2.BrC1=CC=C(C(F)(F)F)C=C1>>	0.38595635
